gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
IKZF3,0,213,0,147,1.0,1.0,-0.0,-0.0
COIL,1,212,1,146,1.0,1.0,-0.0,-0.0
APOH,1,212,0,147,1.0,1.0,-0.0,-0.0
PRKAR1A,1,212,1,146,1.0,1.0,-0.0,-0.0
OTOP2,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
LAMA1,27,186,21,126,0.7764947899177168,0.9633651384983118,0.10986145393101435,0.016209073645158358
CHMP1B,1,212,1,146,1.0,1.0,-0.0,-0.0
MIB1,5,208,3,144,1.0,1.0,-0.0,-0.0
LAMA3,14,199,9,138,1.0,0.7964794687337988,-0.0,0.09882541475367304
OSBPL1A,3,210,7,140,0.11483202472138936,1.0,0.9399369776155053,-0.0
DSC2,8,205,3,144,0.5366940186706584,1.0,0.2702732447964425,-0.0
ASXL3,32,181,23,124,0.9900918704797869,0.516280567689171,0.00432450541127826,0.2871142210774842
SYT4,12,201,8,139,1.0,1.0,-0.0,-0.0
SLC14A2,12,201,12,135,0.4649214663168447,1.0,0.3326204011438099,-0.0
ALPK2,16,197,11,136,1.0,0.9708646566478347,-0.0,0.012841308678864845
CDH7,28,185,13,134,0.27387869803254716,0.1138021749826848,0.5624417453535153,0.9438494376426017
ZNF407,14,199,2,145,0.03585195616483949,0.12812709647478207,1.4454871432481107,0.892359015414958
C19orf26,1,212,1,146,1.0,1.0,-0.0,-0.0
JSRP1,1,212,0,147,1.0,1.0,-0.0,-0.0
HMG20B,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
ZFR2,4,209,1,146,0.619687652509987,0.2356799134290376,0.20782715723131512,0.6276774300283374
ACTL9,8,205,5,142,1.0,1.0,-0.0,-0.0
OR2Z1,3,210,2,145,1.0,0.4142161782425252,-0.0,0.3827729426607157
MUC16,89,124,67,80,0.5445950769659775,0.723635289985747,0.2639262889163148,0.14048026177856182
GCDH,2,211,1,146,1.0,1.0,-0.0,-0.0
CYP4F2,4,209,5,142,0.5709790174836415,1.0,0.24337985105100843,-0.0
NWD1,6,207,4,143,1.0,0.8783248501010348,-0.0,0.05634482975033929
NCAN,15,198,10,137,1.0,0.26247568208166605,-0.0,0.5809109270274121
ZNF99,12,201,12,135,0.4649214663168447,0.3593173383295707,0.3326204011438099,0.4445218260483927
ZNF536,56,157,32,115,0.3916470187468877,0.09916579167356794,0.4071051749983146,1.0036381166519106
PEPD,0,213,0,147,1.0,1.0,-0.0,-0.0
KCTD15,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
PRODH2,2,211,7,140,0.05235407459964957,1.0,1.2810495125089034,-0.0
HKR1,11,202,1,146,0.04225782648083054,1.0,1.374092844521212,-0.0
RYR1,43,170,29,118,1.0,0.9878572441804319,-0.0,0.005305811023880254
AC092071.1,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
DEDD2,1,212,0,147,1.0,1.0,-0.0,-0.0
TMEM145,4,209,5,142,0.5709790174836415,1.0,0.24337985105100843,-0.0
ZNF233,5,208,2,145,0.7808101540403325,1.0,0.10745454752500777,-0.0
DMWD,4,209,3,144,1.0,1.0,-0.0,-0.0
DHX34,8,205,3,144,0.5366940186706584,1.0,0.2702732447964425,-0.0
EMP3,2,211,2,145,1.0,1.0,-0.0,-0.0
SPHK2,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
MYBPC2,7,206,1,146,0.19875046814982145,1.0,0.7016918397047263,-0.0
NLRP12,19,194,8,139,0.30398373120683597,0.5701877750903486,0.5171496586154618,0.24398209826422648
LILRB5,23,190,11,136,0.3821945550756267,0.7419996366918091,0.4177155044015029,0.12959630736623054
LILRA2,14,199,9,138,1.0,0.8467791904844677,-0.0,0.07222982326577296
KIR3DL1,13,200,5,142,0.3627271294312777,0.41584798274392465,0.4404199610402473,0.3810654009145294
SYT5,2,211,2,145,1.0,0.6170750774519738,-0.0,0.2096619936012596
ZNF304,11,202,5,142,0.590812841390727,0.5896385516265671,0.2285500738128226,0.2294141292681726
RSPO4,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
CPXM1,8,205,5,142,1.0,0.5270892568655381,-0.0,0.27811583548597757
BPIFB6,4,209,2,145,1.0,1.0,-0.0,-0.0
SPAG4,2,211,1,146,1.0,1.0,-0.0,-0.0
ELMO2,2,211,2,145,1.0,0.6170750774519738,-0.0,0.2096619936012596
KCNB1,9,204,10,137,0.4035771277040552,0.1450519420995288,0.3940734549063655,0.838476452056338
MC3R,8,205,7,140,0.8405228482013088,0.20239601597295875,0.07545047649829884,0.6937980405377175
HRH3,5,208,2,145,0.7808101540403325,1.0,0.10745454752500777,-0.0
COL20A1,8,205,8,139,0.6149847695841297,0.587369453754309,0.21113563961885065,0.2310886427823919
SYNJ1,6,207,2,145,0.5770537361405876,1.0,0.23878374278413164,-0.0
SON,4,209,5,142,0.5709790174836415,0.37109336952269756,0.24337985105100843,0.43051680529937103
KCNE1,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
BRWD1,3,210,6,141,0.2100563423284648,1.0,0.6776642010735195,-0.0
B3GALT5,1,212,1,146,1.0,1.0,-0.0,-0.0
SLC19A1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
MCM3AP,7,206,4,143,1.0,1.0,-0.0,-0.0
S100B,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
CECR2,5,208,3,144,1.0,1.0,-0.0,-0.0
PPIL2,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
IGLV3-32,1,212,0,147,1.0,1.0,-0.0,-0.0
KIAA1644,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
ARSH,6,207,3,144,0.9043325991613175,0.6373518882339371,0.043671813534901585,0.1956207232016865
MID1,5,208,3,144,1.0,0.6055766163353464,-0.0,0.21783090298056101
GPM6B,0,213,0,147,1.0,1.0,-0.0,-0.0
ZRSR2,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
NHS,11,202,8,139,1.0,0.10334981166168132,-0.0,0.9856903104674337
CNKSR2,10,203,8,139,0.9411707610382654,1.0,0.02633157333301443,-0.0
MAGEB18,8,205,3,144,0.5366940186706584,0.5428024537573732,0.2702732447964425,0.265358197764551
MAGEB3,8,205,3,144,0.5366940186706584,0.15304188415881997,0.2702732447964425,0.8151896961776931
CXorf21,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
DMD,38,175,28,119,0.8788611138302019,0.7839030781878025,0.056079750936334286,0.10573763018580672
ZNF630,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
DGKK,15,198,8,139,0.6958290523870994,0.32167034126560734,0.1574974424639689,0.49258898018749275
HSD17B10,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
HUWE1,21,192,16,131,0.8900039318636539,1.0,0.05060807472259667,-0.0
FGD1,7,206,4,143,1.0,1.0,-0.0,-0.0
ALAS2,6,207,6,141,0.7200388747942799,1.0,0.14264405543973935,-0.0
PAGE2,0,213,0,147,1.0,1.0,-0.0,-0.0
UBQLN2,4,209,4,143,0.8652202879614997,1.0,0.06287330563790844,-0.0
STARD8,8,205,4,143,0.8111537425931148,0.794002680192762,0.09089682367809701,0.10017803158932388
PJA1,8,205,3,144,0.5366940186706584,1.0,0.2702732447964425,-0.0
TEX11,10,203,2,145,0.15167863326240316,1.0,0.819075593305526,-0.0
ZMYM3,13,200,5,142,0.3627271294312777,1.0,0.4404199610402473,-0.0
RPS26P11,1,212,0,147,1.0,1.0,-0.0,-0.0
RGAG4,7,206,1,146,0.19875046814982145,1.0,0.7016918397047263,-0.0
XIST,26,187,15,132,0.6751392609666893,0.26738956448257845,0.17060663601146905,0.5728555461244033
MAGEE1,8,205,6,141,1.0,1.0,-0.0,-0.0
LPAR4,12,201,4,143,0.2900676794503856,0.11235119769046385,0.5375006594025439,0.9494222935378028
DRP2,7,206,4,143,1.0,0.25683925795785656,-0.0,0.5903385934871804
TAF7L,7,206,2,145,0.41967204900849586,1.0,0.3770899546998858,-0.0
NXF5,16,197,9,138,0.7651084206911387,1.0,0.11627701821697006,-0.0
NXF3,9,204,5,142,0.9043486452301578,1.0,0.04366410767829984,-0.0
MORF4L2,1,212,5,142,0.08597079873484688,1.0,1.065649038313215,-0.0
RNF128,6,207,1,146,0.29151108658901337,1.0,0.5353449237424535,-0.0
TSC22D3,0,213,0,147,1.0,1.0,-0.0,-0.0
COL4A5,25,188,10,137,0.16995957758005736,0.9790489330937109,0.7696543569828416,0.00919560151504607
ALG13,3,210,5,142,0.3696340707799328,1.0,0.43222800479566054,-0.0
SOWAHD,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
UPF3B,3,210,4,143,0.6182827140704736,1.0,0.20881289532345965,-0.0
ATP1B4,7,206,8,139,0.4606213809666807,1.0,0.33665590697027853,-0.0
OCRL,11,202,1,146,0.04225782648083054,1.0,1.374092844521212,-0.0
XPNPEP2,5,208,5,142,0.7857225900669365,0.4237107971667934,0.10473076040941089,0.37293046899355214
BCORL1,14,199,8,139,0.8287050594550068,0.3044299781228317,0.08160000967001604,0.5165125835299917
AIFM1,9,204,2,145,0.2146679271711523,1.0,0.668232837226922,-0.0
SLC25A14,8,205,2,145,0.3015557083664262,1.0,0.5206324460404004,-0.0
TFDP3,2,211,5,142,0.20236774196771418,1.0,0.693858714173823,-0.0
ZIC3,8,205,9,138,0.43083689334676434,0.3457785861511603,0.36568711435530504,0.46120190581151904
ATP11C,4,209,10,137,0.035874284572930654,1.0,1.4452167511395275,-0.0
HSFX1,2,211,1,146,1.0,1.0,-0.0,-0.0
MTM1,5,208,1,146,0.4262040056283708,1.0,0.3703824729368728,-0.0
VMA21,1,212,1,146,1.0,1.0,-0.0,-0.0
ZFP92,0,213,0,147,1.0,1.0,-0.0,-0.0
PNCK,0,213,3,144,0.13260553676108186,1.0,0.8774383421862629,-0.0
SLC6A8,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
ARHGAP4,6,207,3,144,0.9043325991613175,1.0,0.043671813534901585,-0.0
RENBP,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
TMEM187,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
TKTL1,2,211,4,143,0.37915055837743683,0.7236736098317631,0.4211883000887042,0.14045726447967397
GDI1,4,209,6,141,0.3553013601367425,1.0,0.4494031299754869,-0.0
CAMTA1,19,194,11,136,0.7710738876531449,0.48911666191921854,0.11290400396909656,0.3105875425430159
PRAMEF1,5,208,3,144,1.0,1.0,-0.0,-0.0
HCRTR1,2,211,2,145,1.0,1.0,-0.0,-0.0
CDCP2,0,213,5,142,0.02429656216279784,1.0,1.6144551724654679,-0.0
FNDC7,3,210,5,142,0.3696340707799328,1.0,0.43222800479566054,-0.0
CGN,6,207,1,146,0.29151108658901337,0.7518296340458492,0.5353449237424535,0.1238805601745527
FCRL2,16,197,9,138,0.7651084206911387,0.9599216609063783,0.11627701821697006,0.017764208235759475
SPTA1,69,144,38,109,0.2232104963520414,0.7685148468902018,0.6512853867927504,0.11434773797529117
DUSP27,26,187,16,131,0.8281223848102163,0.6596818778184566,0.08190547587204672,0.18066544629933665
OR13G1,12,201,7,140,0.9014033901550458,0.5906786252963061,0.04508081289155506,0.22864874453721434
OR2T33,17,196,9,138,0.6436791346377384,0.6829690048090036,0.19133056863794512,0.16559900546321407
NBAS,21,192,13,134,0.8882247447521535,0.24873587522678475,0.051477132131017414,0.6042615718294105
VIT,9,204,7,140,1.0,0.31349994558358807,-0.0,0.5037625302168357
ADD2,8,205,4,143,0.8111537425931148,0.6940954678451534,0.09089682367809701,0.15858079135079875
IGKV1-17,4,209,2,145,1.0,1.0,-0.0,-0.0
CNTNAP5,37,176,21,126,0.5242505368957938,0.5677436642474367,0.28046111609244934,0.24584770360356856
ZNF804A,40,173,26,121,0.90075975951397,0.21047631639370734,0.04539102370430972,0.6767967655679509
SP140,15,198,6,141,0.3424564885209198,0.40024092809564094,0.46539460080133016,0.3976785030630137
OXSR1,3,210,2,145,1.0,1.0,-0.0,-0.0
ADGRG7,12,201,9,138,1.0,1.0,-0.0,-0.0
MME,10,203,4,143,0.4998030865868842,0.9209480872166469,0.30120106616972775,0.03576484979312792
NUDT9,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
EIF4E,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
ADAMTS12,42,171,34,113,0.5169127850390707,0.6267645025176385,0.2865827260964746,0.20289560824247732
ZNF131,4,209,4,143,0.8652202879614997,1.0,0.06287330563790844,-0.0
PCSK1,2,211,5,142,0.20236774196771418,1.0,0.693858714173823,-0.0
MAN2A1,7,206,4,143,1.0,1.0,-0.0,-0.0
MEGF10,14,199,10,137,1.0,0.07717170877663168,-0.0,1.112541883266364
PCDHGB4,8,205,8,139,0.6149847695841297,1.0,0.21113563961885065,-0.0
PCDHGA9,7,206,9,138,0.30617287062007775,0.18084399086177982,0.5140332939185497,0.7426959175295557
RIOK1,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
ZBED9,8,205,9,138,0.43083689334676434,1.0,0.36568711435530504,-0.0
GABBR1,6,207,2,145,0.5770537361405876,1.0,0.23878374278413164,-0.0
BAG2,0,213,0,147,1.0,1.0,-0.0,-0.0
FHL5,11,202,5,142,0.590812841390727,1.0,0.2285500738128226,-0.0
C7orf50,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
INTS1,9,204,6,141,1.0,0.49624247444426295,-0.0,0.30430606628849965
PMS2,1,212,3,144,0.375322161805409,0.24821307898992362,0.4255957908610071,0.6051753381334227
ABCB5,21,192,18,129,0.5868704574063665,0.6019894461736607,0.23145775197615465,0.22041112254403528
HNRNPA2B1,2,211,5,142,0.20236774196771418,1.0,0.693858714173823,-0.0
TRGV5,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
ABCA13,34,179,26,121,0.7735615976990659,0.5117042060883086,0.11150509828564942,0.29098101321464187
NSUN5,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ELN,3,210,4,143,0.6182827140704736,1.0,0.20881289532345965,-0.0
GRM3,11,202,3,144,0.21891084124944185,0.7277235466695502,0.6597327300802099,0.13803357255249546
PPP1R3A,22,191,13,134,0.774471290463989,0.016062668115734032,0.11099467683849433,1.794182313870714
ZFHX4,71,142,52,95,0.7731455106149286,0.014951817721100796,0.11173876156684828,1.8253060061184319
MMP16,31,182,16,131,0.3916361179186909,0.9845088628820668,0.40711726301428924,0.006780369842318154
ENY2,2,211,2,145,1.0,1.0,-0.0,-0.0
UHRF2,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
PTPRD,38,175,29,118,0.7531123111529499,0.31959949017738465,0.12314025291373992,0.49539392214066574
FREM1,15,198,8,139,0.6958290523870994,0.07981404829130477,0.1574974424639689,1.0979206605486818
ACO1,1,212,1,146,1.0,1.0,-0.0,-0.0
TMEM8B,2,211,2,145,1.0,1.0,-0.0,-0.0
SLC28A3,7,206,7,140,0.6639544178100812,1.0,0.17786173504925024,-0.0
S1PR3,3,210,2,145,1.0,1.0,-0.0,-0.0
LPAR1,2,211,1,146,1.0,1.0,-0.0,-0.0
SCAI,4,209,3,144,1.0,1.0,-0.0,-0.0
PRRC2B,11,202,7,140,1.0,0.4941245444092638,-0.0,0.3061635730752496
LCN8,1,212,1,146,1.0,1.0,-0.0,-0.0
AKR1C8P,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CDHR1,12,201,2,145,0.07441403800985429,0.8382564863858263,1.128345128229337,0.07662307733764766
SEMA4G,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
SORCS3,21,192,15,132,1.0,0.42767988628381104,-0.0,0.3688811740624724
TDRD1,7,206,4,143,1.0,1.0,-0.0,-0.0
MUC2,17,196,9,138,0.6436791346377384,0.05418119631396452,0.19133056863794512,1.2661514100297324
LDHAL6A,1,212,0,147,1.0,1.0,-0.0,-0.0
LGR4,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
HIPK3,5,208,2,145,0.7808101540403325,1.0,0.10745454752500777,-0.0
OR4C46,9,204,10,137,0.4035771277040552,1.0,0.3940734549063655,-0.0
OR8H2,8,205,6,141,1.0,0.4148800304737301,-0.0,0.38207746867496395
APLNR,6,207,2,145,0.5770537361405876,1.0,0.23878374278413164,-0.0
ANKRD13D,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
GUCY1A2,13,200,11,136,0.7634876463881112,0.594327660246245,0.11719798565258908,0.2259740570331077
ATM,20,193,13,134,1.0,0.22521238686665623,-0.0,0.6474077266097927
SPATA19,3,210,2,145,1.0,1.0,-0.0,-0.0
GXYLT1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
KRT73,6,207,3,144,0.9043325991613175,0.6373518882339371,0.043671813534901585,0.1956207232016865
KRT3,11,202,3,144,0.21891084124944185,0.7277235466695502,0.6597327300802099,0.13803357255249546
STAC3,1,212,1,146,1.0,1.0,-0.0,-0.0
NOS1,16,197,8,139,0.5762833123051836,1.0,0.23936395629701657,-0.0
POSTN,17,196,6,141,0.20484446607727258,1.0,0.688575764122687,-0.0
THSD1,5,208,5,142,0.7857225900669365,0.4237107971667934,0.10473076040941089,0.37293046899355214
SLITRK1,24,189,18,129,0.9069349018053987,0.6148832138570344,0.04242388471644557,0.21120736291367134
HEATR5A,9,204,4,143,0.642233140842186,1.0,0.1923072875058506,-0.0
RPS29,1,212,0,147,1.0,1.0,-0.0,-0.0
PRKCH,5,208,5,142,0.7857225900669365,1.0,0.10473076040941089,-0.0
SPTB,13,200,7,140,0.754983204701313,0.3221596213869595,0.12206270954521328,0.4919288937981009
SNORD115-28,1,212,0,147,1.0,1.0,-0.0,-0.0
FMN1,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
FURIN,3,210,2,145,1.0,1.0,-0.0,-0.0
CHSY1,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
DNAJA3,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
USP7,4,209,6,141,0.3553013601367425,1.0,0.4494031299754869,-0.0
ACSM1,9,204,7,140,1.0,0.4496917979688909,-0.0,0.34708503355577575
SULT1A2,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
MED31,1,212,1,146,1.0,1.0,-0.0,-0.0
MYH4,21,192,17,130,0.7314842469566847,0.6831846896575826,0.13579502228433324,0.16546187485964337
KRT9,4,209,2,145,1.0,1.0,-0.0,-0.0
ABCA9,18,195,15,132,0.7032856992576514,1.0,0.15286821352166247,-0.0
EXOC7,2,211,5,142,0.20236774196771418,0.7518296340458492,0.693858714173823,0.1238805601745527
DLGAP1,9,204,6,141,1.0,0.49624247444426295,-0.0,0.30430606628849965
APCDD1,5,208,2,145,0.7808101540403325,1.0,0.10745454752500777,-0.0
STK11,32,181,28,119,0.3880506196103817,0.19012235866416538,0.4111116187780785,0.7209668064723898
ZNF554,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
MCOLN1,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
UPK1A,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
PSG9,13,200,10,137,0.9621151740005746,0.2277946712580493,0.016772935821961883,0.6424564394768162
CRX,5,208,4,143,1.0,0.37109336952269756,-0.0,0.43051680529937103
SIGLEC11,4,209,2,145,1.0,1.0,-0.0,-0.0
VN1R4,10,203,3,144,0.29865808180325715,1.0,0.5248257285811697,-0.0
SEL1L2,8,205,5,142,1.0,0.5270892568655381,-0.0,0.27811583548597757
SSTR4,13,200,5,142,0.3627271294312777,0.1366410048074831,0.4404199610402473,0.8644189530021078
IL17RA,2,211,1,146,1.0,1.0,-0.0,-0.0
ENOX2,10,203,2,145,0.15167863326240316,0.6188409313975106,0.819075593305526,0.20842096890256206
GABRA3,8,205,9,138,0.43083689334676434,1.0,0.36568711435530504,-0.0
VPS13D,18,195,8,139,0.38059823591032726,0.36699854583509484,0.41953322901848333,0.4353356565572983
CROCC,14,199,6,141,0.43527989775780784,0.6348328117798216,0.3612313891128693,0.19734063452170794
THRAP3,2,211,4,143,0.37915055837743683,1.0,0.4211883000887042,-0.0
MACF1,33,180,20,127,0.7297248314458583,0.12084833865844444,0.1368408751034687,0.917759315603286
KANK4,14,199,8,139,0.8287050594550068,0.5083315735521454,0.08160000967001604,0.293852914508167
DIRAS3,5,208,2,145,0.7808101540403325,1.0,0.10745454752500777,-0.0
ASB17,4,209,6,141,0.3553013601367425,0.2838764745722945,0.4494031299754869,0.5468705968604606
ST6GALNAC3,9,204,6,141,1.0,0.2720159257691145,-0.0,0.5654056684982555
CLCA4,12,201,8,139,1.0,0.823972053193841,-0.0,0.0840875180960009
VCAM1,13,200,10,137,0.9621151740005746,0.429906175065904,0.016772935821961883,0.366626316739734
S1PR1,5,208,5,142,0.7857225900669365,1.0,0.10473076040941089,-0.0
AMY2A,5,208,5,142,0.7857225900669365,1.0,0.10473076040941089,-0.0
NOTCH2,11,202,9,138,0.8760032961337488,0.01853710028468043,0.05749425971090832,1.7319582005504375
MCL1,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
NES,8,205,17,130,0.007957601231812902,0.17006696145390476,2.099217827838836,0.7693800476566328
MRPL24,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
FCRL5,20,193,15,132,0.9398941114629972,0.6277428280248462,0.026921071291427238,0.20221824041038305
MNDA,7,206,9,138,0.30617287062007775,0.4496917979688909,0.5140332939185497,0.34708503355577575
LMX1A,15,198,8,139,0.6958290523870994,0.5228166539190886,0.1574974424639689,0.28165058675720694
PRRC2C,14,199,8,139,0.8287050594550068,0.5083315735521454,0.08160000967001604,0.293852914508167
ASPM,31,182,22,125,1.0,0.18333377185337396,-0.0,0.7367575264257491
ZBTB41,5,208,5,142,0.7857225900669365,1.0,0.10473076040941089,-0.0
CENPF,21,192,13,134,0.8882247447521535,0.17068965728957497,0.051477132131017414,0.7677927935785852
USH2A,79,134,52,95,0.8250823944398553,0.5284575635252484,0.08350267973637263,0.27698988189824086
LIN9,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
OBSCN,45,168,31,116,1.0,0.3354845316120063,-0.0,0.4743274993114388
RYR2,94,119,62,85,0.795124162292397,0.30154433310665885,0.09956504896860228,0.5206488287703226
ZP4,20,193,21,126,0.20459564629290242,0.543866190118472,0.6891036121247666,0.2645079386133563
RP11-193H5.1,14,199,14,133,0.4079972726803345,0.16462497078011895,0.38934274000776703,0.7835042891146502
OR2C3,10,203,12,135,0.2599209204562868,0.41131379177625893,0.5851587636960901,0.38582672790414
OTOF,21,192,12,135,0.7171211775458961,0.4336035159713246,0.14440745201296984,0.36290720488121486
GALNT14,11,202,6,141,0.8233261696608654,0.21835469056590173,0.08442808019314386,0.6608374743860658
AC016734.2,1,212,1,146,1.0,1.0,-0.0,-0.0
APLF,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
CYP26B1,6,207,6,141,0.7200388747942799,0.40465676192728617,0.14264405543973935,0.39291319802894537
LRRTM4,31,182,19,128,0.7762436765694514,0.6305145932223148,0.11000192464747882,0.2003048572549274
SEMA4C,2,211,6,141,0.10425096294488535,0.7728299926844475,0.9819199248461122,0.11191603177295384
IL1RL1,9,204,7,140,1.0,0.1169660783835627,-0.0,0.931940070791076
CFAP221,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
AMMECR1L,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
ACVR1C,7,206,4,143,1.0,0.5707503880581739,-0.0,0.24355378455701526
SATB2,13,200,13,134,0.43530845123756945,0.3559671197337311,0.36120290120875626,0.44859011544758615
KIF1A,18,195,12,135,1.0,0.26009138331422954,-0.0,0.5848740355052803
CHL1,24,189,12,135,0.431674857616713,0.4367377719340795,0.364843245567279,0.3597792458319175
GRM7,21,192,16,131,0.8900039318636539,0.7368627580883974,0.05060807472259667,0.13261339267713146
RAF1,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
LAMB2,5,208,3,144,1.0,1.0,-0.0,-0.0
GBE1,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
EPHA6,22,191,19,128,0.5528479561379032,0.7820213874219097,0.2573942916419473,0.10678136930293704
CPA3,6,207,6,141,0.7200388747942799,1.0,0.14264405543973935,-0.0
PLCH1,9,204,5,142,0.9043486452301578,1.0,0.04366410767829984,-0.0
ABCC5,9,204,7,140,1.0,1.0,-0.0,-0.0
SST,3,210,2,145,1.0,0.4142161782425252,-0.0,0.3827729426607157
RPL35A,1,212,1,146,1.0,1.0,-0.0,-0.0
LMLN,4,209,3,144,1.0,1.0,-0.0,-0.0
EVC2,9,204,9,138,0.5715378298926248,0.37406279749088245,0.2429550185147526,0.42705548252041986
CRMP1,4,209,6,141,0.3553013601367425,0.5402913746074198,0.4494031299754869,0.2673719656281234
